pmid,type,source,full_text_path,in_included_set
34859628,unavailable,pubget,,False
34892579,unavailable,pubget,,False
34920037,unavailable,pubget,,False
34929347,unavailable,pubget,,True
34937602,unavailable,pubget,,False
34969868,unavailable,pubget,,True
35000866,unavailable,pubget,,True
35038479,unavailable,pubget,,True
35079864,unavailable,pubget,,False
35085668,unavailable,pubget,,True
35174863,unavailable,pubget,,False
35193926,unavailable,pubget,,True
35213077,unavailable,pubget,,True
35287133,unavailable,pubget,,True
35290819,unavailable,pubget,,True
35296415,unavailable,pubget,,True
35378340,unavailable,pubget,,False
35410907,unavailable,pubget,,False
35444255,unavailable,pubget,,False
35478218,unavailable,pubget,,False
35485921,unavailable,pubget,,False
35513910,unavailable,pubget,,False
35550452,unavailable,pubget,,True
35569572,unavailable,pubget,,False
35569619,unavailable,pubget,,True
35862107,unavailable,pubget,,False
35878837,unavailable,pubget,,False
35930892,unavailable,pubget,,False
35970340,unavailable,pubget,,False
35981598,unavailable,pubget,,True
36006583,unavailable,pubget,,False
36030316,unavailable,pubget,,True
36043367,unavailable,pubget,,False
36067901,unavailable,pubget,,False
36089075,unavailable,pubget,,False
36089824,unavailable,pubget,,False
36096483,unavailable,pubget,,False
36109422,unavailable,pubget,,True
36152733,unavailable,pubget,,False
36162656,unavailable,pubget,,False
36206590,unavailable,pubget,,True
36229596,unavailable,pubget,,False
36238204,unavailable,pubget,,True
36371815,unavailable,pubget,,False
36384679,unavailable,pubget,,False
36455022,unavailable,pubget,,False
36460612,unavailable,pubget,,False
36469978,unavailable,pubget,,True
36523140,unavailable,pubget,,True
36567086,unavailable,pubget,,True
36577236,unavailable,pubget,,False
36577733,unavailable,pubget,,False
36584501,unavailable,pubget,,False
36587910,unavailable,pubget,,False
36610254,unavailable,pubget,,True
36623419,unavailable,pubget,,False
36747998,unavailable,pubget,,True
36780940,unavailable,pubget,,False
36796601,unavailable,pubget,,True
36843348,unavailable,pubget,,False
36920221,unavailable,pubget,,False
37010225,unavailable,pubget,,True
37062361,unavailable,pubget,,True
37137210,unavailable,pubget,,False
37209060,unavailable,pubget,,False
37227866,unavailable,pubget,,True
37263126,unavailable,pubget,,False
37267049,unavailable,pubget,,False
37338770,unavailable,pubget,,True
37348804,unavailable,pubget,,True
37427670,unavailable,pubget,,False
37499299,unavailable,pubget,,True
37586444,unavailable,pubget,,False
37647878,unavailable,pubget,,True
37666184,unavailable,pubget,,False
37673391,unavailable,pubget,,False
37917447,unavailable,pubget,,False
37921013,unavailable,pubget,,False
37924935,unavailable,pubget,,True
37924961,unavailable,pubget,,False
37979818,unavailable,pubget,,True
37990390,unavailable,pubget,,True
38007890,unavailable,pubget,,False
38097055,unavailable,pubget,,False
38131344,unavailable,pubget,,True
38135803,unavailable,pubget,,False
38179683,unavailable,pubget,,False
38184159,unavailable,pubget,,False
38216523,unavailable,pubget,,True
38349069,unavailable,pubget,,False
38402375,unavailable,pubget,,False
38453467,unavailable,pubget,,True
38460580,unavailable,pubget,,False
38460581,unavailable,pubget,,True
38479517,unavailable,pubget,,False
38484883,unavailable,pubget,,False
38520362,unavailable,pubget,,False
38531160,unavailable,pubget,,False
38554620,unavailable,pubget,,False
38631553,unavailable,pubget,,False
38641208,unavailable,pubget,,True
38642117,unavailable,pubget,,False
38698448,unavailable,pubget,,True
38705507,unavailable,pubget,,False
38714144,unavailable,pubget,,True
38735262,unavailable,pubget,,False
38775085,unavailable,pubget,,True
38823204,unavailable,pubget,,False
38851125,unavailable,pubget,,False
38924828,unavailable,pubget,,False
38925415,unavailable,pubget,,False
38944296,unavailable,pubget,,False
38953742,unavailable,pubget,,True
39002638,unavailable,pubget,,True
39038607,unavailable,pubget,,True
39103671,unavailable,pubget,,False
39121707,unavailable,pubget,,False
39142575,unavailable,pubget,,True
39142579,unavailable,pubget,,True
39173921,unavailable,pubget,,False
39182724,unavailable,pubget,,True
39197491,unavailable,pubget,,True
39269599,unavailable,pubget,,False
39278196,unavailable,pubget,,True
39293740,unavailable,pubget,,False
39389909,unavailable,pubget,,False
39412453,unavailable,pubget,,False
39413528,unavailable,pubget,,True
39427577,unavailable,pubget,,False
39495963,unavailable,pubget,,False
39509236,unavailable,pubget,,True
39521066,unavailable,pubget,,False
39551190,unavailable,pubget,,False
39555250,unavailable,pubget,,False
39578982,unavailable,pubget,,False
39635455,unavailable,pubget,,True
39635773,unavailable,pubget,,False
39701470,unavailable,pubget,,True
39752812,unavailable,pubget,,True
39814264,unavailable,pubget,,True
39821692,unavailable,pubget,,False
39855474,unavailable,pubget,,False
39901693,unavailable,pubget,,False
39952302,unavailable,pubget,,False
39986575,unavailable,pubget,,True
40030198,unavailable,pubget,,False
40036938,unavailable,pubget,,False
40058459,unavailable,pubget,,True
40058640,unavailable,pubget,,False
40081594,unavailable,pubget,,True
40107499,unavailable,pubget,,True
40163411,unavailable,pubget,,False
40181192,unavailable,pubget,,True
40185407,unavailable,pubget,,False
40203489,unavailable,pubget,,False
40205839,unavailable,pubget,,True
40220455,unavailable,pubget,,False
40279980,unavailable,pubget,,False
40288751,unavailable,pubget,,True
40289641,unavailable,pubget,,False
40325978,unavailable,pubget,,True
40334867,unavailable,pubget,,False
40345443,unavailable,pubget,,False
40393570,unavailable,pubget,,False
40459689,unavailable,pubget,,False
40484362,unavailable,pubget,,True
40489936,unavailable,pubget,,True
40572044,unavailable,pubget,,False
40601441,unavailable,pubget,,False
40609170,unavailable,pubget,,True
40633731,unavailable,pubget,,False
40663647,unavailable,pubget,,True
40701113,unavailable,pubget,,False
40721133,unavailable,pubget,,False
40818358,unavailable,pubget,,False
40854341,unavailable,pubget,,False
40854376,unavailable,pubget,,False
40873048,unavailable,pubget,,False
40885486,unavailable,pubget,,False
40897111,unavailable,pubget,,False
40897293,unavailable,pubget,,False
40921787,unavailable,pubget,,True
40935309,unavailable,pubget,,False
40965449,unavailable,pubget,,True
40967752,unavailable,pubget,,False
40987241,unavailable,pubget,,False
40998027,unavailable,pubget,,True
41094713,unavailable,pubget,,False
41106645,unavailable,pubget,,False
41107198,unavailable,pubget,,False
41143838,unavailable,pubget,,True
41176249,unavailable,pubget,,False
41186436,unavailable,pubget,,False
41218741,unavailable,pubget,,False
41220056,unavailable,pubget,,False
41224014,unavailable,pubget,,False
41224023,unavailable,pubget,,False
41297681,unavailable,pubget,,True
41318087,unavailable,pubget,,True
41358909,unavailable,pubget,,False
41453664,unavailable,pubget,,False
41453667,unavailable,pubget,,False
41475326,unavailable,pubget,,False
41476431,unavailable,pubget,,False
41494542,unavailable,pubget,,False
41581546,unavailable,pubget,,False
41587694,unavailable,pubget,,False
41620854,unavailable,pubget,,False
41763063,unavailable,pubget,,False
41781796,unavailable,pubget,,False
41786020,unavailable,pubget,,False
41802588,unavailable,pubget,,False
41810935,unavailable,pubget,,False
41819432,unavailable,pubget,,False
41833818,unavailable,pubget,,True
41861620,unavailable,pubget,,False
41863265,unavailable,pubget,,False
41865717,unavailable,pubget,,False
41881114,unavailable,pubget,,False
41903472,unavailable,pubget,,False
41913094,unavailable,pubget,,False
41941945,unavailable,pubget,,False
41945846,unavailable,pubget,,False
41962667,unavailable,pubget,,True
41986925,unavailable,pubget,,True
42003122,unavailable,pubget,,False
42010750,unavailable,pubget,,False
42010820,unavailable,pubget,,True
42035805,unavailable,pubget,,False
42048170,unavailable,pubget,,False
42055121,unavailable,pubget,,False
42092704,unavailable,pubget,,True
42107618,unavailable,pubget,,False
42108273,unavailable,pubget,,True
42217637,unavailable,pubget,,True
42219041,unavailable,pubget,,False
42237782,unavailable,pubget,,False
42274850,unavailable,pubget,,True
42334134,unavailable,pubget,,True
42364661,unavailable,pubget,,False
42373036,unavailable,pubget,,False
42374317,unavailable,pubget,,False
42385998,unavailable,pubget,,True
42386104,unavailable,pubget,,False
42398673,unavailable,pubget,,False
42413626,unavailable,pubget,,False
42425188,unavailable,pubget,,True
42425478,unavailable,pubget,,True
42431140,unavailable,pubget,,True
42432162,unavailable,pubget,,False
42435110,unavailable,pubget,,True
42437575,unavailable,pubget,,False
42454526,unavailable,pubget,,True
42463794,unavailable,pubget,,True
42534060,unavailable,pubget,,False
42576119,unavailable,pubget,,True
42580208,unavailable,pubget,,False
42612566,unavailable,pubget,,False
42624398,unavailable,pubget,,False
42657624,unavailable,pubget,,False
42693572,unavailable,pubget,,False
7570155,unavailable,pubget,,False
7964806,unavailable,pubget,,False
8099824,unavailable,pubget,,False
8466744,unavailable,pubget,,False
8893715,unavailable,pubget,,False
8934020,unavailable,pubget,,False
9091599,unavailable,pubget,,False
9457271,unavailable,pubget,,False
