pmid,type,source,full_text_path,in_included_set
21268671,unavailable,pubget,,True
21358846,unavailable,pubget,,True
21382559,unavailable,pubget,,True
21441396,unavailable,pubget,,True
21477602,unavailable,pubget,,True
21497490,unavailable,pubget,,True
21529702,unavailable,pubget,,True
21545658,unavailable,pubget,,True
21636095,unavailable,pubget,,True
21726649,unavailable,pubget,,True
21802436,unavailable,pubget,,True
21821135,unavailable,pubget,,True
21856969,unavailable,pubget,,True
21859598,unavailable,pubget,,True
21864550,unavailable,pubget,,True
21879327,unavailable,pubget,,True
21907811,unavailable,pubget,,True
21908484,unavailable,pubget,,True
21914395,unavailable,pubget,,True
21948940,unavailable,pubget,,True
21958651,unavailable,pubget,,True
22056967,unavailable,pubget,,True
22114849,unavailable,pubget,,True
22154751,unavailable,pubget,,True
22210355,unavailable,pubget,,True
22271019,unavailable,pubget,,True
22332188,unavailable,pubget,,True
22371351,unavailable,pubget,,True
22452562,unavailable,pubget,,True
22495745,unavailable,pubget,,True
22522783,unavailable,pubget,,True
22524276,unavailable,pubget,,True
22564482,unavailable,pubget,,True
22579967,unavailable,pubget,,True
22633945,unavailable,pubget,,True
22645108,unavailable,pubget,,True
22711287,unavailable,pubget,,True
22777857,unavailable,pubget,,True
22805228,unavailable,pubget,,True
22809738,unavailable,pubget,,True
22831959,unavailable,pubget,,True
22872307,unavailable,pubget,,True
22901696,unavailable,pubget,,True
22914244,unavailable,pubget,,True
22933741,unavailable,pubget,,True
22941499,unavailable,pubget,,True
22982513,unavailable,pubget,,True
22992027,unavailable,pubget,,True
23015426,unavailable,pubget,,True
23016766,unavailable,pubget,,True
23044279,unavailable,pubget,,True
23060150,unavailable,pubget,,True
23123681,unavailable,pubget,,True
23180753,unavailable,pubget,,True
23198887,unavailable,pubget,,True
23207513,unavailable,pubget,,True
23243071,unavailable,pubget,,True
23295390,unavailable,pubget,,True
23387510,unavailable,pubget,,True
23443964,unavailable,pubget,,True
23466832,unavailable,pubget,,True
23489402,unavailable,pubget,,True
23514930,unavailable,pubget,,True
23516317,unavailable,pubget,,True
23529023,unavailable,pubget,,True
23532550,unavailable,pubget,,True
23591255,unavailable,pubget,,True
23615031,unavailable,pubget,,True
23654223,unavailable,pubget,,True
23682664,unavailable,pubget,,True
23705755,unavailable,pubget,,True
23721725,unavailable,pubget,,True
23769862,unavailable,pubget,,True
23773675,unavailable,pubget,,True
23778975,unavailable,pubget,,True
23850398,unavailable,pubget,,True
23876114,unavailable,pubget,,True
23887984,unavailable,pubget,,True
23946416,unavailable,pubget,,True
23949205,unavailable,pubget,,True
23962174,unavailable,pubget,,True
23968177,unavailable,pubget,,True
23968208,unavailable,pubget,,True
24027137,unavailable,pubget,,True
24029378,unavailable,pubget,,True
24047380,unavailable,pubget,,True
24080400,unavailable,pubget,,True
24144246,unavailable,pubget,,True
24168381,unavailable,pubget,,True
24176981,unavailable,pubget,,True
24212504,unavailable,pubget,,True
24222405,unavailable,pubget,,True
24308559,unavailable,pubget,,True
24365484,unavailable,pubget,,True
24414278,unavailable,pubget,,True
24471481,unavailable,pubget,,True
24480302,unavailable,pubget,,True
24495089,unavailable,pubget,,True
24509088,unavailable,pubget,,True
24554306,unavailable,pubget,,True
24554354,unavailable,pubget,,True
24583040,unavailable,pubget,,True
24583254,unavailable,pubget,,True
24593796,unavailable,pubget,,True
24621494,unavailable,pubget,,True
24639411,unavailable,pubget,,True
24661911,unavailable,pubget,,True
24703187,unavailable,pubget,,True
24709020,unavailable,pubget,,True
24742227,unavailable,pubget,,True
24810401,unavailable,pubget,,True
24907485,unavailable,pubget,,True
24960045,unavailable,pubget,,True
24990921,unavailable,pubget,,True
25012096,unavailable,pubget,,True
25067812,unavailable,pubget,,True
25092900,unavailable,pubget,,True
25096286,unavailable,pubget,,True
25114070,unavailable,pubget,,True
25114071,unavailable,pubget,,True
25151425,unavailable,pubget,,True
25164675,unavailable,pubget,,True
25164875,unavailable,pubget,,True
25205663,unavailable,pubget,,True
25218951,unavailable,pubget,,True
25222292,unavailable,pubget,,True
25298199,unavailable,pubget,,True
25298312,unavailable,pubget,,True
25359694,unavailable,pubget,,True
25374100,unavailable,pubget,,True
25388082,unavailable,pubget,,True
25409934,unavailable,pubget,,True
25444535,unavailable,pubget,,True
25445839,unavailable,pubget,,True
25446966,unavailable,pubget,,True
25452569,unavailable,pubget,,True
25463456,unavailable,pubget,,True
25497398,unavailable,pubget,,True
25568118,unavailable,pubget,,True
25598397,unavailable,pubget,,True
25613405,unavailable,pubget,,True
25641572,unavailable,pubget,,True
25649655,unavailable,pubget,,True
25652023,unavailable,pubget,,True
25683798,unavailable,pubget,,True
25691253,unavailable,pubget,,True
25707397,unavailable,pubget,,True
25796300,unavailable,pubget,,True
25835427,unavailable,pubget,,True
25932663,unavailable,pubget,,True
26302300,unavailable,pubget,,True
31423042,unavailable,pubget,,True
9014457,unavailable,pubget,,True
9025115,unavailable,pubget,,True
9056277,unavailable,pubget,,True
9106749,unavailable,pubget,,True
9121583,unavailable,pubget,,True
9126062,unavailable,pubget,,True
9189915,unavailable,pubget,,True
9427353,unavailable,pubget,,True
9448576,unavailable,pubget,,True
9462459,unavailable,pubget,,True
9510380,unavailable,pubget,,True
9529941,unavailable,pubget,,True
9561986,unavailable,pubget,,True
9577389,unavailable,pubget,,True
9629847,unavailable,pubget,,True
9651496,unavailable,pubget,,True
9686785,unavailable,pubget,,True
9721927,unavailable,pubget,,True
9754438,unavailable,pubget,,True
9799627,unavailable,pubget,,True
9804125,unavailable,pubget,,True
9849722,unavailable,pubget,,True
9859121,unavailable,pubget,,True
9863701,unavailable,pubget,,True
9870415,unavailable,pubget,,True
9950711,unavailable,pubget,,True
