id	PositiveTail 1	PositiveTail 2	PositiveTail 3	PositiveTail 4	PositiveTail 5	PositiveTail 6	PositiveTail 7	PositiveTail 8	PositiveTail 9	PositiveTail 10	PositiveTail 11	PositiveTail 12	PositiveTail 13	PositiveTail 14	PositiveTail 15	PositiveTail 16	PositiveTail 17	PositiveTail 18	PositiveTail 19
26567160-26567160_analysis_4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26567160-26567160_analysis_5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26567160-26567160_analysis_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_0	1	3	9	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_2	0	2	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_6	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_7	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26803059-26803059_analysis_9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_7	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26812250-26812250_analysis_9	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26892859-26892859_analysis_0	0	3	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26892859-26892859_analysis_1	0	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26892859-26892859_analysis_2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26908320-26908320_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26908320-26908320_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26908320-26908320_analysis_2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26908320-26908320_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26908320-26908320_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26908320-26908320_analysis_5	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27039141-27039141_analysis_0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27039141-27039141_analysis_2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27039141-27039141_analysis_3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27090501-27090501_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27090501-27090501_analysis_1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27095057-27095057_analysis_0	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27095057-27095057_analysis_1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27095057-27095057_analysis_2	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_2	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27096431-27096431_analysis_9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_3	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_4	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_7	3	6	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27236373-27236373_analysis_8	2	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27375449-27375449_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27375449-27375449_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27375449-27375449_analysis_3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27375449-27375449_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27375449-27375449_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27375449-27375449_analysis_6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27458349-27458349_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27458349-27458349_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27458349-27458349_analysis_2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27458349-27458349_analysis_3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27477020-27477020_analysis_0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27477020-27477020_analysis_1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27494142-27494142_analysis_0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27494142-27494142_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27494142-27494142_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27494142-27494142_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27568587-27568587_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27622781-27622781_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27622781-27622781_analysis_2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27622781-27622781_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27622781-27622781_analysis_4	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27622781-27622781_analysis_5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27978778-27978778_analysis_1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27978778-27978778_analysis_2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27978778-27978778_analysis_3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_6	0	0	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28477977-28477977_analysis_7	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28504911-28504911_analysis_0	1	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28504911-28504911_analysis_1	1	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28504911-28504911_analysis_2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28504911-28504911_analysis_3	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28504911-28504911_analysis_4	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28551067-28551067_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28551067-28551067_analysis_1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28551067-28551067_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28551067-28551067_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28583386-28583386_analysis_0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28583386-28583386_analysis_1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28583386-28583386_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28905269-28905269_analysis_0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28905269-28905269_analysis_1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29039129-29039129_analysis_0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29079809-29079809_analysis_0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29079809-29079809_analysis_1	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29079809-29079809_analysis_2	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_2	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_8	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29097704-29097704_analysis_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29221830-29221830_analysis_0	2	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29221830-29221830_analysis_2	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29221830-29221830_analysis_4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29221830-29221830_analysis_5	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29265483-29265483_analysis_0	0	3	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29265483-29265483_analysis_1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29265483-29265483_analysis_2	2	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
29324862-29324862_analysis_0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29324862-29324862_analysis_1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29324862-29324862_analysis_2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29324862-29324862_analysis_3	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29366950-29366950_analysis_0	0	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29432769-29432769_analysis_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29582502-29582502_analysis_0	0	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29582502-29582502_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29582502-29582502_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29582502-29582502_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29582502-29582502_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29723244-29723244_analysis_0	1	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29740753-29740753_analysis_0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
29740753-29740753_analysis_1	0	0	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29740753-29740753_analysis_2	0	0	5	12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29777673-29777673_analysis_6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890323-29890323_analysis_0	0	1	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890323-29890323_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890323-29890323_analysis_2	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890323-29890323_analysis_3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890323-29890323_analysis_4	0	0	3	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29890323-29890323_analysis_5	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_1	0	0	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_2	1	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_3	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_5	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_6	0	3	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29915004-29915004_analysis_7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29992485-29992485_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29992485-29992485_analysis_1	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30056560-30056560_analysis_0	1	1	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30056560-30056560_analysis_1	2	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30077577-30077577_analysis_0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30225341-30225341_analysis_0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
30225341-30225341_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30225341-30225341_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30225341-30225341_analysis_3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30272134-30272134_analysis_0	0	0	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
30272134-30272134_analysis_1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30272134-30272134_analysis_2	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300745-30300745_analysis_0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300745-30300745_analysis_1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300745-30300745_analysis_2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300745-30300745_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30300745-30300745_analysis_4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_3	2	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30349467-30349467_analysis_6	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30624029-30624029_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30624029-30624029_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30624029-30624029_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30624029-30624029_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30639342-30639342_analysis_0	0	2	7	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30639342-30639342_analysis_1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30639342-30639342_analysis_2	3	8	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30639342-30639342_analysis_3	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30639342-30639342_analysis_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30649548-30649548_analysis_0	1	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30649548-30649548_analysis_1	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30649548-30649548_analysis_2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30649548-30649548_analysis_3	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30649548-30649548_analysis_4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30649548-30649548_analysis_5	0	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30834300-30834300_analysis_0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30834300-30834300_analysis_1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30834300-30834300_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30949039-30949039_analysis_0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30949039-30949039_analysis_1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30949039-30949039_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30949039-30949039_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30949039-30949039_analysis_4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31056647-31056647_analysis_0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31056647-31056647_analysis_1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31056647-31056647_analysis_2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_0	1	1	10	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_4	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31090126-31090126_analysis_7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31142792-31142792_analysis_0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31142792-31142792_analysis_1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_3	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_5	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
31598216-31598216_analysis_6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31747689-31747689_analysis_0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31747689-31747689_analysis_1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
31747689-31747689_analysis_2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
