pmid,type,source,full_text_path,in_included_set
22115001,unavailable,pubget,,False
22150750,unavailable,pubget,,False
22178355,unavailable,pubget,,True
22212839,unavailable,pubget,,False
22218286,unavailable,pubget,,False
22277302,unavailable,pubget,,False
22360590,unavailable,pubget,,False
22566562,unavailable,pubget,,False
22581200,unavailable,pubget,,False
22693145,unavailable,pubget,,False
22746999,unavailable,pubget,,False
22804969,unavailable,pubget,,False
22850347,unavailable,pubget,,False
22907274,unavailable,pubget,,True
23102121,unavailable,pubget,,True
23149031,unavailable,pubget,,True
23240997,unavailable,pubget,,False
23265637,unavailable,pubget,,False
23328472,unavailable,pubget,,False
23364872,unavailable,pubget,,True
23442156,unavailable,pubget,,True
23480966,unavailable,pubget,,False
23541231,unavailable,pubget,,True
23642578,unavailable,pubget,,False
23851400,unavailable,pubget,,False
24048857,unavailable,pubget,,False
24246274,unavailable,pubget,,False
24442602,unavailable,pubget,,False
24449748,unavailable,pubget,,False
24513182,unavailable,pubget,,True
24549970,unavailable,pubget,,False
24612094,unavailable,pubget,,False
24656768,unavailable,pubget,,False
24670291,unavailable,pubget,,False
24700453,unavailable,pubget,,False
24892191,unavailable,pubget,,False
24920451,unavailable,pubget,,True
24961871,unavailable,pubget,,True
25039251,unavailable,pubget,,False
25172180,unavailable,pubget,,False
25208190,unavailable,pubget,,True
25260201,unavailable,pubget,,False
25451322,unavailable,pubget,,False
25514517,unavailable,pubget,,False
25595574,unavailable,pubget,,False
25600549,unavailable,pubget,,False
25637267,unavailable,pubget,,False
25651064,unavailable,pubget,,False
25666756,unavailable,pubget,,True
25672482,unavailable,pubget,,False
25698637,unavailable,pubget,,False
25769320,unavailable,pubget,,False
25814469,unavailable,pubget,,False
25865908,unavailable,pubget,,True
25901203,unavailable,pubget,,False
25952288,unavailable,pubget,,False
26003854,unavailable,pubget,,False
26066588,unavailable,pubget,,False
26088967,unavailable,pubget,,False
26210335,unavailable,pubget,,False
26228524,unavailable,pubget,,False
26249265,unavailable,pubget,,True
26252988,unavailable,pubget,,False
26264353,unavailable,pubget,,True
26308966,unavailable,pubget,,True
26311395,unavailable,pubget,,False
26343988,unavailable,pubget,,True
26363777,unavailable,pubget,,False
26381449,unavailable,pubget,,False
26399236,unavailable,pubget,,False
26404018,unavailable,pubget,,False
26530221,unavailable,pubget,,False
26712857,unavailable,pubget,,False
26792587,unavailable,pubget,,False
26853805,unavailable,pubget,,False
26897585,unavailable,pubget,,False
26971049,unavailable,pubget,,False
27016386,unavailable,pubget,,True
27053210,unavailable,pubget,,False
27095357,unavailable,pubget,,True
27423425,unavailable,pubget,,False
27452238,unavailable,pubget,,True
27552532,unavailable,pubget,,False
27669406,unavailable,pubget,,False
27687470,unavailable,pubget,,True
27738991,unavailable,pubget,,False
27739397,unavailable,pubget,,False
27808568,unavailable,pubget,,False
27829310,unavailable,pubget,,False
27830632,unavailable,pubget,,False
27856361,unavailable,pubget,,False
27869301,unavailable,pubget,,False
27875803,unavailable,pubget,,True
27883214,unavailable,pubget,,False
27917536,unavailable,pubget,,False
27989645,unavailable,pubget,,False
27998326,unavailable,pubget,,False
28106934,unavailable,pubget,,False
28131932,unavailable,pubget,,False
28193454,unavailable,pubget,,False
28320224,unavailable,pubget,,False
28334915,unavailable,pubget,,False
28433420,unavailable,pubget,,False
28442353,unavailable,pubget,,False
28602816,unavailable,pubget,,False
28656347,unavailable,pubget,,False
28735700,unavailable,pubget,,False
28764867,unavailable,pubget,,False
28918267,unavailable,pubget,,True
28960637,unavailable,pubget,,False
29057579,unavailable,pubget,,False
29105114,unavailable,pubget,,False
29113872,unavailable,pubget,,False
29251844,unavailable,pubget,,False
29254657,unavailable,pubget,,False
29340793,unavailable,pubget,,False
29440536,unavailable,pubget,,False
29482671,unavailable,pubget,,True
29516092,unavailable,pubget,,False
29558674,unavailable,pubget,,True
29624440,unavailable,pubget,,False
29696595,unavailable,pubget,,False
29704001,unavailable,pubget,,True
29734953,unavailable,pubget,,False
29883011,unavailable,pubget,,False
30058761,unavailable,pubget,,False
30204241,unavailable,pubget,,False
30276811,unavailable,pubget,,False
30300802,unavailable,pubget,,False
30379118,unavailable,pubget,,False
30448109,unavailable,pubget,,False
30468786,unavailable,pubget,,False
30558823,unavailable,pubget,,True
30589303,unavailable,pubget,,False
30605431,unavailable,pubget,,False
30611726,unavailable,pubget,,False
30691673,unavailable,pubget,,False
30785022,unavailable,pubget,,True
30816616,unavailable,pubget,,False
30980125,unavailable,pubget,,True
31028692,unavailable,pubget,,False
31101397,unavailable,pubget,,False
31217828,unavailable,pubget,,False
31249310,unavailable,pubget,,False
31254799,unavailable,pubget,,False
31365137,unavailable,pubget,,False
31481166,unavailable,pubget,,False
31523140,unavailable,pubget,,False
3736773,unavailable,pubget,,False
7980966,unavailable,pubget,,False
8329491,unavailable,pubget,,False
9153520,unavailable,pubget,,False
9542891,unavailable,pubget,,False
