pmid,type,source,full_text_path,in_included_set
21540080,unavailable,pubget,,True
21546094,unavailable,pubget,,True
21590316,unavailable,pubget,,True
21609969,unavailable,pubget,,True
21712804,unavailable,pubget,,True
21782901,unavailable,pubget,,True
21867991,unavailable,pubget,,True
21907809,unavailable,pubget,,True
21998031,unavailable,pubget,,True
22015853,unavailable,pubget,,True
22027088,unavailable,pubget,,True
22056201,unavailable,pubget,,True
22115148,unavailable,pubget,,True
22147775,unavailable,pubget,,True
22189289,unavailable,pubget,,True
22200654,unavailable,pubget,,True
22217960,unavailable,pubget,,True
22262538,unavailable,pubget,,True
22313617,unavailable,pubget,,True
22369232,unavailable,pubget,,True
22396079,unavailable,pubget,,True
22401827,unavailable,pubget,,True
22422803,unavailable,pubget,,True
22483075,unavailable,pubget,,True
22517323,unavailable,pubget,,True
22519864,unavailable,pubget,,True
22586252,unavailable,pubget,,True
22592057,unavailable,pubget,,True
22634856,unavailable,pubget,,True
22781311,unavailable,pubget,,True
22842815,unavailable,pubget,,True
22858151,unavailable,pubget,,True
22880630,unavailable,pubget,,True
22901627,unavailable,pubget,,True
22905826,unavailable,pubget,,True
22945621,unavailable,pubget,,True
22978709,unavailable,pubget,,True
22980587,unavailable,pubget,,True
23035965,unavailable,pubget,,True
23070746,unavailable,pubget,,True
23074972,unavailable,pubget,,True
23146247,unavailable,pubget,,True
23223803,unavailable,pubget,,True
23270876,unavailable,pubget,,True
23313419,unavailable,pubget,,True
23318128,unavailable,pubget,,True
23319314,unavailable,pubget,,True
23348009,unavailable,pubget,,True
23364872,unavailable,pubget,,True
23381548,unavailable,pubget,,True
23398586,unavailable,pubget,,True
23473554,unavailable,pubget,,True
23482626,unavailable,pubget,,True
23552182,unavailable,pubget,,True
23563850,unavailable,pubget,,True
23570916,unavailable,pubget,,True
23590840,unavailable,pubget,,True
23689018,unavailable,pubget,,True
23732841,unavailable,pubget,,True
23747981,unavailable,pubget,,True
23768862,unavailable,pubget,,True
23770414,unavailable,pubget,,True
23777332,unavailable,pubget,,True
23790741,unavailable,pubget,,True
23827226,unavailable,pubget,,True
23827769,unavailable,pubget,,True
23880959,unavailable,pubget,,True
23887812,unavailable,pubget,,True
23945981,unavailable,pubget,,True
23959199,unavailable,pubget,,True
23981357,unavailable,pubget,,True
23988760,unavailable,pubget,,True
24019460,unavailable,pubget,,True
24039023,unavailable,pubget,,True
24064198,unavailable,pubget,,True
24096027,unavailable,pubget,,True
24119861,unavailable,pubget,,True
24135432,unavailable,pubget,,True
24173657,unavailable,pubget,,True
24229474,unavailable,pubget,,True
24234836,unavailable,pubget,,True
24241476,unavailable,pubget,,True
24270731,unavailable,pubget,,True
24275797,unavailable,pubget,,True
24290886,unavailable,pubget,,True
24336349,unavailable,pubget,,True
24361542,unavailable,pubget,,True
24440597,unavailable,pubget,,True
24468022,unavailable,pubget,,True
24493837,unavailable,pubget,,True
24532549,unavailable,pubget,,True
24589068,unavailable,pubget,,True
24594871,unavailable,pubget,,True
24603021,unavailable,pubget,,True
24658081,unavailable,pubget,,True
24661162,unavailable,pubget,,True
24713451,unavailable,pubget,,True
24737710,unavailable,pubget,,True
24745476,unavailable,pubget,,True
24797333,unavailable,pubget,,True
24853295,unavailable,pubget,,True
24938878,unavailable,pubget,,True
25038629,unavailable,pubget,,True
25044747,unavailable,pubget,,True
25046244,unavailable,pubget,,True
25062597,unavailable,pubget,,True
25128588,unavailable,pubget,,True
25151338,unavailable,pubget,,True
25156399,unavailable,pubget,,True
25193002,unavailable,pubget,,True
25223844,unavailable,pubget,,True
25329241,unavailable,pubget,,True
25376429,unavailable,pubget,,True
25380765,unavailable,pubget,,True
25413183,unavailable,pubget,,True
25422962,unavailable,pubget,,True
25422963,unavailable,pubget,,True
25425031,unavailable,pubget,,True
25447334,unavailable,pubget,,True
25457931,unavailable,pubget,,True
25462895,unavailable,pubget,,True
25482858,unavailable,pubget,,True
25533974,unavailable,pubget,,True
25571419,unavailable,pubget,,True
25630572,unavailable,pubget,,True
25715271,unavailable,pubget,,True
25827959,unavailable,pubget,,True
25829106,unavailable,pubget,,True
25858294,unavailable,pubget,,True
25869157,unavailable,pubget,,True
25906795,unavailable,pubget,,True
25939653,unavailable,pubget,,True
25959594,unavailable,pubget,,True
25964502,unavailable,pubget,,True
25971599,unavailable,pubget,,True
25997918,unavailable,pubget,,True
26001666,unavailable,pubget,,True
26010458,unavailable,pubget,,True
26011391,unavailable,pubget,,True
26027740,unavailable,pubget,,True
26078386,unavailable,pubget,,True
26111649,unavailable,pubget,,True
26112339,unavailable,pubget,,True
26124129,unavailable,pubget,,True
26166623,unavailable,pubget,,True
26205176,unavailable,pubget,,True
26231122,unavailable,pubget,,True
26299297,unavailable,pubget,,True
26299299,unavailable,pubget,,True
26346640,unavailable,pubget,,True
26435254,unavailable,pubget,,True
26455808,unavailable,pubget,,True
26481674,unavailable,pubget,,True
26485059,unavailable,pubget,,True
26535947,unavailable,pubget,,True
26589772,unavailable,pubget,,True
26692636,unavailable,pubget,,True
26711488,unavailable,pubget,,True
26769550,unavailable,pubget,,True
26773671,unavailable,pubget,,True
26784537,unavailable,pubget,,True
26804333,unavailable,pubget,,True
26821063,unavailable,pubget,,True
26833918,unavailable,pubget,,True
26908926,unavailable,pubget,,True
26936075,unavailable,pubget,,True
26945530,unavailable,pubget,,True
26996601,unavailable,pubget,,True
27001211,unavailable,pubget,,True
27033686,unavailable,pubget,,True
27086251,unavailable,pubget,,True
27109356,unavailable,pubget,,True
27129440,unavailable,pubget,,True
27177299,unavailable,pubget,,True
27200505,unavailable,pubget,,True
27217106,unavailable,pubget,,True
27217113,unavailable,pubget,,True
27317928,unavailable,pubget,,True
27377788,unavailable,pubget,,True
27379614,unavailable,pubget,,True
27392071,unavailable,pubget,,True
27444935,unavailable,pubget,,True
27445208,unavailable,pubget,,True
27447790,unavailable,pubget,,True
27524285,unavailable,pubget,,True
27622993,unavailable,pubget,,True
27647695,unavailable,pubget,,True
27770743,unavailable,pubget,,True
27814960,unavailable,pubget,,True
27819447,unavailable,pubget,,True
27838143,unavailable,pubget,,True
28057531,unavailable,pubget,,True
28086128,unavailable,pubget,,True
28104573,unavailable,pubget,,True
28126372,unavailable,pubget,,True
28129555,unavailable,pubget,,True
28130745,unavailable,pubget,,True
28135845,unavailable,pubget,,True
28161309,unavailable,pubget,,True
28205606,unavailable,pubget,,True
28232170,unavailable,pubget,,True
28236738,unavailable,pubget,,True
28262184,unavailable,pubget,,True
28264983,unavailable,pubget,,True
28290265,unavailable,pubget,,True
28294462,unavailable,pubget,,True
28315125,unavailable,pubget,,True
28388995,unavailable,pubget,,True
28412558,unavailable,pubget,,True
28415008,unavailable,pubget,,True
28457805,unavailable,pubget,,True
28579154,unavailable,pubget,,True
28583387,unavailable,pubget,,True
28701109,unavailable,pubget,,True
28715908,unavailable,pubget,,True
28737296,unavailable,pubget,,True
28803557,unavailable,pubget,,True
28843088,unavailable,pubget,,True
28866781,unavailable,pubget,,True
28916500,unavailable,pubget,,True
28960669,unavailable,pubget,,True
28983519,unavailable,pubget,,True
29128142,unavailable,pubget,,True
29154365,unavailable,pubget,,True
29154589,unavailable,pubget,,True
29174743,unavailable,pubget,,True
29309499,unavailable,pubget,,True
29309953,unavailable,pubget,,True
29339309,unavailable,pubget,,True
29378280,unavailable,pubget,,True
29397562,unavailable,pubget,,True
29413143,unavailable,pubget,,True
29454977,unavailable,pubget,,True
29496127,unavailable,pubget,,True
29524918,unavailable,pubget,,True
29622050,unavailable,pubget,,True
29667267,unavailable,pubget,,True
29689500,unavailable,pubget,,True
29741803,unavailable,pubget,,True
29778804,unavailable,pubget,,True
29781643,unavailable,pubget,,True
29803001,unavailable,pubget,,True
29859220,unavailable,pubget,,True
29882728,unavailable,pubget,,True
29909301,unavailable,pubget,,True
29935441,unavailable,pubget,,True
29990584,unavailable,pubget,,True
30008118,unavailable,pubget,,True
30058519,unavailable,pubget,,True
30071419,unavailable,pubget,,True
30095582,unavailable,pubget,,True
30119840,unavailable,pubget,,True
30119874,unavailable,pubget,,True
30145207,unavailable,pubget,,True
30145507,unavailable,pubget,,True
30243957,unavailable,pubget,,True
30245249,unavailable,pubget,,True
30266022,unavailable,pubget,,True
30268936,unavailable,pubget,,True
30274684,unavailable,pubget,,True
30287300,unavailable,pubget,,True
30291441,unavailable,pubget,,True
30321093,unavailable,pubget,,True
30359065,unavailable,pubget,,True
30391563,unavailable,pubget,,True
30394252,unavailable,pubget,,True
30530040,unavailable,pubget,,True
30570314,unavailable,pubget,,True
30699438,unavailable,pubget,,True
30704974,unavailable,pubget,,True
30711854,unavailable,pubget,,True
30739618,unavailable,pubget,,True
30744720,unavailable,pubget,,True
30780118,unavailable,pubget,,True
30813750,unavailable,pubget,,True
30897955,unavailable,pubget,,True
30952600,unavailable,pubget,,True
30964611,unavailable,pubget,,True
30979647,unavailable,pubget,,True
31056820,unavailable,pubget,,True
31060042,unavailable,pubget,,True
31073964,unavailable,pubget,,True
31254647,unavailable,pubget,,True
31292066,unavailable,pubget,,True
31303261,unavailable,pubget,,True
31394491,unavailable,pubget,,True
31400532,unavailable,pubget,,True
31455572,unavailable,pubget,,True
31464495,unavailable,pubget,,True
31476764,unavailable,pubget,,True
31491521,unavailable,pubget,,True
31679906,unavailable,pubget,,True
31702089,unavailable,pubget,,True
31769368,unavailable,pubget,,True
31891860,unavailable,pubget,,True
31911320,unavailable,pubget,,True
31926904,unavailable,pubget,,True
