pmid,analysis_index,analysis_id,analysis_name,analysis_description,table_id,coordinate_count,coordinate_spaces,coordinates_json,invalid_point_count,dementia_all__include,dementia_all__confidence,dementia_all__reasoning,dementia_all__inclusion_criteria_applied,dementia_all__exclusion_criteria_applied,dementia_decreasing_activity__include,dementia_decreasing_activity__confidence,dementia_decreasing_activity__reasoning,dementia_decreasing_activity__inclusion_criteria_applied,dementia_decreasing_activity__exclusion_criteria_applied,structural__include,structural__confidence,structural__reasoning,structural__inclusion_criteria_applied,structural__exclusion_criteria_applied,functional__include,functional__confidence,functional__reasoning,functional__inclusion_criteria_applied,functional__exclusion_criteria_applied
18661129,0,18661129_analysis_0,NC > FTD,,64,9,None,"[[-8.0, 10.0, -16.0], [-8.0, 20.0, -22.0], [10.0, 38.0, 15.0], [-8.0, 9.0, -14.0], [-17.0, 8.0, 2.0], [-44.0, 35.0, -2.0], [30.0, 55.0, 12.0], [-61.0, -30.0, -15.0], [61.0, -11.0, -21.0]]",0,False,,"Global criteria (whole-brain voxelwise and comparison of bvFTD vs controls) are met, but local inclusion DEMENTIA_ALL_I1 is not met because this analysis uses FDG-PET (voxelwise) but does not include fMRI; the criterion requires VBM, fMRI, and FDG-PET.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"This analysis reports decreases in metabolism for bvFTD (NC > FTD satisfies DEMENTIA_DECREASING_ACTIVITY_I1) and meets global criteria, but it does not satisfy DEMENTIA_DECREASING_ACTIVITY_I2 (requires VBM, fMRI, and FDG-PET modalities; fMRI and VBM are not present here).","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1""]",[],False,,Global criteria are met but STRUCTURAL_I1 is not met: this analysis is FDG-PET (metabolic) rather than a VBM structural analysis.,"[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"Although this is a FDG-PET whole-brain comparison (GLOBAL_I1/GLOBAL_I2), FUNCTIONAL_I1 requires both fMRI and FDG-PET; fMRI is not used in this analysis.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
18661129,1,18661129_analysis_1,NC > AD,,64,10,None,"[[4.0, -48.0, 25.0], [-4.0, -45.0, 32.0], [52.0, -56.0, 34.0], [-55.0, -23.0, -22.0], [-46.0, -70.0, 33.0], [63.0, -40.0, -14.0], [-10.0, 10.0, 6.0], [43.0, 24.0, 33.0], [-45.0, 26.0, 27.0], [6.0, 8.0, 23.0]]",0,False,,"GLOBAL_I2 not met: this analysis compares NC > AD (Alzheimer's) and does not compare the bvFTD group to healthy controls, so it fails the required global inclusion criterion.","[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: analysis compares NC > AD (not bvFTD vs controls), so it does not satisfy the required global inclusion criterion for these dementia annotations.","[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: this analysis compares NC > AD (not bvFTD vs controls), so it fails the required global inclusion criterion for the study's dementia annotations.","[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: analysis compares NC > AD rather than bvFTD vs controls, so it does not meet the required global inclusion criterion.","[""GLOBAL_I1""]",[]
18661129,2,18661129_analysis_2,AD > FTD,,64,8,None,"[[-6.0, 22.0, -19.0], [-8.0, 15.0, -18.0], [-4.0, 32.0, 24.0], [18.0, 13.0, -19.0], [12.0, 36.0, 24.0], [-22.0, 14.0, -1.0], [43.0, -1.0, -30.0], [32.0, 10.0, -2.0]]",0,False,,GLOBAL_I2 not met: this analysis compares AD > FTD (Alzheimer's vs FTD) and does not perform a bvFTD vs healthy control comparison required by the global criteria.,"[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: analysis does not compare bvFTD to healthy controls (it compares AD > FTD), so it fails the required global inclusion criterion.","[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: this is an AD vs FTD comparison, not a bvFTD vs control whole-brain comparison required for inclusion.","[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: analysis compares AD and FTD groups rather than bvFTD vs healthy controls.,"[""GLOBAL_I1""]",[]
18661129,3,18661129_analysis_3,FTD > AD,,64,6,None,"[[26.0, -69.0, 31.0], [-22.0, -59.0, 35.0], [14.0, -62.0, 36.0], [-10.0, -62.0, 38.0], [-48.0, -64.0, 3.0], [41.0, -30.0, -12.0]]",0,False,,GLOBAL_I2 not met: this analysis compares FTD > AD and does not perform a direct bvFTD vs healthy control comparison required by the global criteria.,"[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: the analysis is FTD > AD (FTD relative increases vs AD) and does not provide the required bvFTD vs control comparison for this annotation.,"[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: this is a direct FTD vs AD comparison rather than bvFTD vs healthy controls (required).,"[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: analysis compares FTD to AD rather than bvFTD to healthy controls.,"[""GLOBAL_I1""]",[]
18661129,4,18661129_analysis_4,FTD > NC,,64,6,None,"[[31.0, -83.0, 8.0], [-14.0, -83.0, 4.2], [-15.0, -21.0, -7.0], [-46.0, -25.0, -2.0], [21.0, -16.0, -8.0], [65.0, -36.0, 17.0]]",0,False,,"Global criteria are met (whole-brain FTD vs controls), but DEMENTIA_ALL_I1 is not met because the analysis is FDG-PET only (no fMRI), and the local criterion requires VBM, fMRI, and FDG-PET.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"This analysis shows increases in FTD relative to controls (FTD > NC), so it does not meet DEMENTIA_DECREASING_ACTIVITY_I1 (requires decreases such as Control > bvFTD); additionally it lacks fMRI required by DEMENTIA_DECREASING_ACTIVITY_I2.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,GLOBAL criteria are met but STRUCTURAL_I1 is not met: this analysis is FDG-PET (functional/metabolic) rather than VBM structural data.,"[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"Although this is an FDG-PET whole-brain comparison (GLOBAL_I1/GLOBAL_I2), FUNCTIONAL_I1 requires both fMRI and FDG-PET; fMRI is not included, so the local functional criterion is not satisfied.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
18661129,5,18661129_analysis_5,AD > NC,,64,7,None,"[[-1.0, -32.0, -25.0], [-46.0, -16.0, 28.0], [30.0, -16.0, -1.0], [-18.0, -16.0, -1.0], [18.0, -72.0, 5.0], [-6.0, -85.0, 6.0], [66.0, -6.0, 28.0]]",0,False,,GLOBAL_I2 not met: this analysis compares AD > NC and does not involve a bvFTD vs healthy control comparison required by the global criteria.,"[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: analysis targets AD vs NC rather than bvFTD vs controls, so it fails the required global inclusion criterion.","[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: analysis compares AD to NC rather than the bvFTD group to healthy controls.,"[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: this is an AD vs control comparison, not a bvFTD vs control whole-brain comparison.","[""GLOBAL_I1""]",[]
18661129,6,18661129_analysis_6,NC > FTD,,65,9,None,"[[-10.0, 37.0, 14.0], [-60.0, 7.0, -16.0], [35.0, 58.0, -6.0], [-32.0, 47.0, 18.0], [-37.0, 0.0, -7.0], [42.0, -5.0, -10.0], [-25.0, -8.0, -18.0], [29.0, -8.0, -19.0], [55.0, -3.0, -29.0]]",0,False,,"Global criteria are met (whole-brain VBM comparison FTD vs controls), but DEMENTIA_ALL_I1 is not satisfied because that local criterion requires VBM, fMRI, and FDG-PET; this analysis uses VBM only (no fMRI/FDG-PET).","[""GLOBAL_I1"", ""GLOBAL_I2""]",[],False,,"This analysis reports decreased grey matter volume in bvFTD (NC > FTD satisfies DEMENTIA_DECREASING_ACTIVITY_I1) and meets global criteria, but it does not satisfy DEMENTIA_DECREASING_ACTIVITY_I2 (requires VBM, fMRI, and FDG-PET together); fMRI and FDG-PET are not part of this specific analysis.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1""]",[],True,,"Meets GLOBAL_I1 (whole-brain voxelwise) and GLOBAL_I2 (bvFTD vs healthy controls) and STRUCTURAL_I1 (this is a VBM structural analysis of grey matter volume), so inclusion is appropriate.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""STRUCTURAL_I1""]",[],False,,"FUNCTIONAL_I1 requires fMRI and FDG-PET; this analysis is VBM-only (structural), so it does not meet the functional modality requirement.","[""GLOBAL_I1"", ""GLOBAL_I2""]",[]
18661129,7,18661129_analysis_7,NC > AD,,65,7,None,"[[-25.0, -11.0, -10.0], [51.0, -59.0, 34.0], [-11.0, -54.0, 44.0], [-6.0, 22.0, 27.0], [28.0, -12.0, -12.0], [8.0, -53.0, 36.0], [-52.0, -51.0, 35.0]]",0,False,,GLOBAL_I2 not met: this analysis compares NC > AD (Alzheimer's) rather than bvFTD vs healthy controls required by the global criteria.,"[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: analysis compares NC > AD, not bvFTD vs controls, so it fails the required global inclusion criterion for bvFTD-related annotations.","[""GLOBAL_I1""]",[],False,,"GLOBAL_I2 not met: this is an NC > AD VBM comparison, not a bvFTD vs control analysis required by the global criteria.","[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: analysis targets AD vs controls rather than bvFTD vs healthy controls.,"[""GLOBAL_I1""]",[]
18661129,8,18661129_analysis_8,AD > FTD,,65,4,None,"[[-28.0, 7.0, -41.0], [-8.0, 12.0, -18.0], [34.0, 14.0, -39.0], [-9.0, 17.0, -20.0]]",0,False,,"GLOBAL_I2 not met: this analysis compares AD > FTD rather than a bvFTD vs healthy control whole-brain comparison, so it fails the global inclusion requirement.","[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: analysis is AD > FTD (AD relative decreases vs FTD) and does not compare bvFTD to healthy controls as required.,"[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: this is an AD vs FTD comparison rather than the required bvFTD vs control comparison for inclusion.,"[""GLOBAL_I1""]",[],False,,GLOBAL_I2 not met: analysis compares AD to FTD rather than bvFTD to healthy controls.,"[""GLOBAL_I1""]",[]
20493673,0,20493673_analysis_0,SD,,tbl2,13,MNI,"[[-60.0, -20.0, -30.0], [-50.0, -6.0, -34.0], [-46.0, -26.0, -30.0], [-12.0, 10.0, -22.0], [-12.0, 4.0, 8.0], [8.0, 58.0, 34.0], [6.0, 58.0, 10.0], [-40.0, -2.0, 8.0], [-40.0, 14.0, 4.0], [-8.0, 8.0, 28.0], [62.0, -14.0, -28.0], [12.0, 32.0, 20.0], [12.0, 24.0, 26.0]]",0,False,,"Global inclusion GLOBAL_I2 not met: this analysis is for semantic dementia (SD), not the bvFTD/bvFTD-like group compared separately to healthy controls as required.",[],[],False,,Global inclusion GLOBAL_I2 not met: SD is not the target bvFTD group required by the global criteria.,[],[],False,,"Global inclusion GLOBAL_I2 not met (analysis is SD, not bvFTD). Additionally, local STRUCTURAL_I1 (VBM) is not met because the modality is FDG-PET.",[],[],False,,Global inclusion GLOBAL_I2 not met: analysis concerns SD rather than a bvFTD vs control comparison required by the global criteria.,[],[]
20493673,1,20493673_analysis_1,FTD,,tbl2,8,MNI,"[[4.0, 28.0, 38.0], [4.0, 66.0, 2.0], [4.0, 64.0, 20.0], [-8.0, 8.0, 4.0], [-14.0, 0.0, 16.0], [0.0, 30.0, -24.0], [-10.0, 20.0, -26.0], [20.0, 6.0, 10.0]]",0,True,,"Analysis is a whole-brain voxelwise SPM group comparison using FDG-PET comparing FTD (bvFTD-like) patients separately to healthy controls, satisfying global criteria and the local modality requirement.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_ALL_I1""]",[],True,,"Analysis reports hypometabolism (FTD < Controls) using FDG-PET in a whole-brain voxelwise comparison of the FTD group vs controls, meeting global and local criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""DEMENTIA_DECREASING_ACTIVITY_I1"", ""DEMENTIA_DECREASING_ACTIVITY_I2""]",[],False,,"Local inclusion STRUCTURAL_I1 (VBM) not met: this analysis uses FDG-PET, not VBM.",[],[],True,,"Analysis uses FDG-PET (a functional modality) in a whole-brain voxelwise comparison of FTD vs controls, satisfying global and local functional criteria.","[""GLOBAL_I1"", ""GLOBAL_I2"", ""FUNCTIONAL_I1""]",[]
20493673,2,20493673_analysis_2,Executive deficits,,tbl3,12,MNI,"[[0.0, 0.0, 30.0], [2.0, 18.0, 24.0], [12.0, 18.0, 24.0], [-12.0, -2.0, 12.0], [-12.0, 8.0, 6.0], [-8.0, -30.0, 12.0], [-26.0, 50.0, 30.0], [-58.0, 14.0, 22.0], [-48.0, 12.0, 42.0], [2.0, 56.0, 4.0], [-26.0, 18.0, 54.0], [-40.0, 18.0, -2.0]]",0,False,,"Global inclusion GLOBAL_I2 not met: this is a correlational voxelwise analysis across mixed FTLD patients and controls, not a bvFTD vs healthy control group comparison as required.",[],[],False,,Global inclusion GLOBAL_I2 not met: the analysis is a correlation including multiple patient subtypes and controls rather than a separate bvFTD vs control comparison.,[],[],False,,"Global inclusion GLOBAL_I2 not met: plus the analysis uses FDG-PET (functional), not VBM required by STRUCTURAL_I1.",[],[],False,,"Global inclusion GLOBAL_I2 not met: although the modality is FDG-PET (which would meet FUNCTIONAL_I1), the global requirement of a bvFTD vs control group comparison is not satisfied for this correlational analysis.",[],[]
